Time,Frequency
71251.0,2.3234029579958277e-17
71252.0,-5.7073776124785585e-18
71253.0,-2.171944078803518e-17
71254.0,2.2816914952552554e-18
71255.0,4.0533541563318634e-17
71256.0,-8.513930579448915e-18
71257.0,1.48518710934456e-18
71258.0,-2.261472411117344e-17
71259.0,2.7243393646817184e-17
71260.0,6.278342318943895e-18
71261.0,-5.0013368293674087e-17
71262.0,-5.229495688925994e-18
71263.0,3.079981441543639e-17
71264.0,-2.0925067116767628e-17
71265.0,7.04154078205991e-17
71266.0,2.795391368416882e-17
71267.0,2.78355538551932e-17
71268.0,1.8220451014976555e-17
71269.0,-2.458782282894864e-17
71270.0,9.584947430396064e-18
71271.0,4.1906384813010004e-17
71272.0,-3.151863559916533e-17
71273.0,2.3696868314706964e-17
71274.0,4.811155066932378e-18
71275.0,-3.21551137075891e-17
71276.0,4.993401812551596e-17
71277.0,9.854838896401731e-18
71278.0,-1.7723829631099307e-17
71279.0,-3.45305386469122e-17
71280.0,3.889255310375702e-17
71281.0,-6.385243061884235e-18
71282.0,-1.7168834133436456e-17
71283.0,6.225884749596053e-18
71284.0,2.4485980857034404e-17
71285.0,7.836990083175327e-17
71286.0,1.1219001593455663e-17
71287.0,5.179392291623724e-18
71288.0,-1.1627293605906612e-17
71289.0,-7.642428000008311e-18
71290.0,-9.056266326995844e-18
71291.0,2.538626051937612e-18
71292.0,3.085488234257597e-17
71293.0,-6.348086150145177e-18
71294.0,1.4534206270907402e-17
71295.0,-7.196735883955494e-17
71296.0,7.990308093164282e-18
71297.0,-6.7241225693199966e-18
71298.0,-1.3067912135617468e-17
71299.0,4.062663310034593e-17
71300.0,2.6066734936730268e-17
71301.0,3.722221498984401e-17
71302.0,5.550470867687141e-18
71303.0,1.9201787410709014e-17
71304.0,-8.410366687803353e-18
71305.0,-8.266909481694552e-18
71306.0,-4.683037078920096e-17
71307.0,1.632551418849349e-17
71308.0,-1.8851243599869097e-17
71309.0,6.235286128290242e-17
71310.0,-2.5228884386760054e-17
71311.0,1.4186804763627337e-17
71312.0,-1.450679016990112e-17
71313.0,3.672595888320844e-18
71314.0,-1.3507413820690753e-17
71315.0,-3.765073493789887e-17
71316.0,4.7365097368953836e-17
71317.0,5.827965104709521e-17
71318.0,6.416655532044739e-18
71319.0,-7.950444838662813e-19
71320.0,5.224515213764121e-18
71321.0,-7.455172306518983e-19
71322.0,-2.7757152087397404e-17
71323.0,6.299726318216609e-17
71324.0,1.8596398051031666e-17
71325.0,2.4646210809159978e-17
71326.0,-3.8879928518921893e-19
71327.0,4.2652138550826134e-17
71328.0,1.9026649385669856e-19
71329.0,4.6790297811925694e-18
71330.0,9.317055870887617e-18
71331.0,-2.923058241333918e-17
71332.0,7.177661301510379e-18
71333.0,2.0329732128957388e-17
71334.0,3.8285297461306093e-17
71335.0,-4.760588046939296e-17
71336.0,-7.282586114509945e-18
71337.0,-5.873733823690549e-18
71338.0,2.5088574913590906e-17
71339.0,-1.6494716884128944e-17
71340.0,2.0891695422065802e-17
71341.0,9.410557210806741e-18
71342.0,2.559597789040431e-19
71343.0,4.821412408002428e-17
71344.0,-1.0444572992413115e-18
71345.0,-4.033740158575524e-17
71346.0,4.465657446709059e-18
71347.0,-3.830475221180278e-17
71348.0,1.9297038087001545e-17
71349.0,2.1113852454911748e-17
71350.0,-1.2343364058626589e-17
71351.0,-4.737268576082689e-17
71352.0,-4.5946625128869664e-17
71353.0,4.303398226612369e-17
71354.0,1.6080818565316855e-18
71355.0,4.18061724574305e-17
71356.0,2.860993980051573e-17
71357.0,-1.831671645667223e-18
71358.0,8.37465055236278e-18
71359.0,-1.3482088685687388e-17
71360.0,-1.0805891118204035e-17
71361.0,-2.40263959330769e-17
71362.0,3.6660957063612126e-17
71363.0,-1.433065511223077e-17
71364.0,3.3824923158945943e-17
71365.0,-2.65992750915769e-17
71366.0,7.084104161595434e-17
71367.0,-2.360351084272516e-17
71368.0,-4.52106424764394e-17
71369.0,-2.746539942877473e-18
71370.0,7.884068290903956e-17
71371.0,2.866239516740365e-17
71372.0,5.389428375926471e-17
71373.0,1.55371086138443e-17
71374.0,3.137282243772019e-17
71375.0,-3.2579595749105918e-18
71376.0,-3.530323814638457e-18
71377.0,-2.1219966879800224e-17
71378.0,1.480800687357767e-17
71379.0,2.6264417446574335e-18
71380.0,2.61897902544667e-17
71381.0,3.542216378085112e-17
71382.0,-1.304931982033632e-17
71383.0,-2.2013148243981995e-17
71384.0,-3.363955223659615e-17
71385.0,2.6507652371771155e-17
71386.0,1.908951990163153e-17
71387.0,-1.5945435204583435e-17
71388.0,-2.786865574668594e-17
71389.0,-5.057757286975684e-17
71390.0,-1.3071208147586274e-17
71391.0,-4.558075497745621e-19
71392.0,5.688888293797582e-17
71393.0,1.0431083240154873e-17
71394.0,-1.944054613315435e-17
71395.0,-1.889520490796227e-17
71396.0,8.539189001571372e-18
71397.0,6.658340821777439e-17
71398.0,-8.840938573412833e-18
71399.0,6.338401758798438e-18
71400.0,5.1913504639120874e-17
71401.0,1.8203696350223042e-17
71402.0,1.6619470099928122e-17
71403.0,7.393016355524018e-18
71404.0,-3.226164658618433e-17
71405.0,1.3792416090760967e-17
71406.0,1.8141804692991337e-17
71407.0,-2.005939641570878e-17
71408.0,1.757669139619655e-17
71409.0,3.576350413578869e-18
71410.0,-1.8130056510696315e-17
71411.0,-2.1494929312786228e-17
71412.0,-1.0765009431482585e-17
71413.0,-9.293921384722786e-18
71414.0,1.0455951481574841e-17
71415.0,4.739002404368423e-17
71416.0,1.3669457491982781e-17
71417.0,6.738079143345217e-17
71418.0,-1.2287292890484873e-17
71419.0,4.404168416456833e-17
71420.0,-4.348989320052335e-18
71421.0,-8.800875917483243e-18
71422.0,-3.0745378548195336e-17
71423.0,8.509554934928807e-17
71424.0,3.031645835551879e-18
71425.0,4.0019432627904753e-17
71426.0,-1.3170398939464722e-17
71427.0,2.3220348733548842e-17
71428.0,4.965235444623043e-17
71429.0,1.868752465208794e-17
71430.0,-1.440526367587612e-17
71431.0,-1.3388427884486003e-17
71432.0,5.738131701138965e-17
71433.0,5.325423259817683e-17
71434.0,-2.5693478006171288e-17
71435.0,-3.943890487105216e-17
71436.0,1.9500064419543312e-17
71437.0,1.4711958557692886e-17
71438.0,4.37312420729097e-17
71439.0,-2.2413926289814867e-18
71440.0,-2.553037858649411e-17
71441.0,-1.885478510141818e-17
71442.0,4.174196842276357e-17
71443.0,-1.2458965235512043e-17
71444.0,3.2156557126238437e-18
71445.0,1.0790110800538973e-17
71446.0,-7.953402505559174e-18
71447.0,-2.2567665438480992e-17
71448.0,4.0166899231344607e-17
71449.0,5.880587455267466e-17
71450.0,-7.926959811725916e-18
71451.0,-2.1906365026625842e-17
71452.0,3.901161879983191e-17
71453.0,2.8376653559504146e-17
71454.0,4.077799511331324e-18
71455.0,-2.880222015326299e-17
71456.0,5.821860778227937e-17
71457.0,-1.5071389645588002e-17
71458.0,1.570317764527681e-17
71459.0,-1.2289674299055678e-17
71460.0,2.8452424521052876e-17
71461.0,1.435090591510084e-17
71462.0,-1.9589433085520783e-17
71463.0,5.001102567677685e-18
71464.0,-4.110447164861793e-17
71465.0,1.0642344907417844e-17
71466.0,6.4580874670116784e-18
71467.0,4.997241743565448e-18
71468.0,3.1845215513245904e-17
71469.0,7.358735255578637e-17
71470.0,-3.2064720395133276e-17
71471.0,-2.929675300654549e-17
71472.0,-8.200634615867221e-18
71473.0,4.8998170679837423e-17
71474.0,6.994466691174876e-19
71475.0,3.2894802326945686e-17
71476.0,-2.7394672298218465e-19
71477.0,1.822833423526017e-17
71478.0,-2.6031550635923584e-17
71479.0,1.0321279554548235e-17
71480.0,5.001600146462271e-18
71481.0,-1.5712348240822736e-17
71482.0,-6.213542486306392e-17
71483.0,-1.1380967198964168e-17
71484.0,4.890553381822349e-17
71485.0,2.577716010243593e-17
71486.0,-1.6277943463235413e-17
71487.0,-1.533370926814207e-18
71488.0,3.473702308587138e-18
71489.0,-7.114521091066336e-18
71490.0,4.4020389307726203e-17
71491.0,4.19463317845756e-17
71492.0,1.285651155399335e-17
71493.0,8.211447605617422e-18
71494.0,2.944976285776575e-17
71495.0,1.63458138381225e-17
71496.0,3.508697026519837e-17
71497.0,2.772444214447452e-17
71498.0,-4.186901089783447e-17
71499.0,-4.91563834198462e-17
71500.0,1.7350713288020524e-17
71501.0,-5.47110391819062e-18
71502.0,1.6301945322010173e-17
71503.0,-1.2059096194987683e-17
71504.0,1.8290777358836335e-17
71505.0,2.116385854394119e-17
71506.0,1.3099969096827334e-17
71507.0,-3.2776245867312066e-17
71508.0,3.097321787894386e-17
71509.0,5.145550972724356e-18
71510.0,2.8262187561047526e-17
71511.0,2.699789454180826e-17
71512.0,-2.2814920432491543e-17
71513.0,2.9525918532672134e-17
71514.0,-1.922753642152664e-17
71515.0,-7.957244531468762e-18
71516.0,2.336850655347525e-18
71517.0,9.717083990995625e-18
71518.0,5.4805966783249375e-18
71519.0,6.431791283743172e-18
71520.0,-3.7150822111632766e-17
71521.0,2.7636754776333173e-17
71522.0,3.882162308980025e-17
71523.0,3.8693537380183366e-17
71524.0,-3.811915530694128e-17
71525.0,2.873949652786251e-17
71526.0,2.554841721179248e-18
71527.0,2.6422704388441385e-17
71528.0,4.871695593188421e-17
71529.0,2.4865687793092334e-17
71530.0,3.3811873399506194e-17
71531.0,8.152219815637197e-18
71532.0,-1.1083171362199847e-17
71533.0,-3.9210571344986516e-17
71534.0,-1.0423061406421034e-17
71535.0,4.977309537899875e-17
71536.0,1.8677571795098053e-18
71537.0,5.641075166907231e-18
71538.0,1.584203544107894e-17
71539.0,3.6693957337830234e-17
71540.0,-1.0362833381982897e-18
71541.0,-1.1439440374822011e-17
71542.0,9.244405734180694e-17
71543.0,1.4630404753529437e-17
71544.0,-1.7647123059395425e-17
71545.0,-2.5283696881868094e-18
71546.0,2.0060948974241004e-17
71547.0,5.5276143933033504e-17
71548.0,1.09549050850502e-17
71549.0,-7.141174438522411e-17
71550.0,-1.2944268978836299e-17
71551.0,4.0617834247856567e-17
71552.0,1.587288125196423e-17
71553.0,2.8351912974004283e-18
71554.0,-8.800537193997047e-18
71555.0,1.5042580928166923e-17
71556.0,5.2668348175247254e-18
71557.0,-6.883542064448598e-18
71558.0,-4.3687135788296203e-17
71559.0,1.5133466743249555e-17
71560.0,-8.22852769408938e-18
71561.0,2.2571704011416382e-17
71562.0,2.1994854521917463e-17
71563.0,-7.179203726323445e-18
71564.0,2.2490170037773064e-17
71565.0,3.6996550257282426e-17
71566.0,-1.2676346304915578e-17
71567.0,-4.3185035828426753e-17
71568.0,-1.3586477113076641e-17
71569.0,2.2703155760316925e-17
71570.0,5.882489396003473e-17
71571.0,-1.5584970599724392e-17
71572.0,3.058929706197492e-17
71573.0,5.602040364579145e-17
71574.0,4.993415566506661e-17
71575.0,-2.8025704272403594e-18
71576.0,4.070932228497943e-17
71577.0,4.597812976931001e-17
71578.0,-3.82448322715342e-17
71579.0,3.501462054765211e-17
71580.0,3.604036952643725e-17
71581.0,-2.1671269867589382e-17
71582.0,1.2627711922746924e-18
71583.0,7.693017110753815e-18
71584.0,-4.858407106353457e-17
71585.0,-1.6722198480750038e-17
71586.0,-1.9125495265917982e-17
71587.0,9.999426769651619e-18
71588.0,6.069977538870285e-17
71589.0,3.64154420575617e-18
71590.0,2.1718646100961972e-17
71591.0,3.0484585883441326e-17
71592.0,-2.4355906444212366e-17
71593.0,-3.452573772173737e-17
71594.0,7.25266054386973e-18
71595.0,3.2288370605578905e-17
71596.0,2.327860179203941e-18
71597.0,8.492145009201481e-18
71598.0,-4.5035591445846304e-18
71599.0,3.103523680744529e-17
71600.0,5.1821360800693257e-17
71601.0,-1.344243154301794e-17
71602.0,7.082467020651931e-18
71603.0,1.1026391061241124e-17
71604.0,3.5172782620423905e-17
71605.0,-2.715595894612602e-17
71606.0,-8.505735011803636e-18
71607.0,-8.174280656275907e-19
71608.0,4.473124208288367e-17
71609.0,-3.670207583765688e-17
71610.0,6.208190395425937e-18
71611.0,9.481106577641541e-18
71612.0,2.972435991804605e-17
71613.0,5.90511496791986e-17
71614.0,-3.663896701648692e-17
71615.0,4.5350205685652883e-17
71616.0,3.372324542416907e-17
71617.0,9.517087774721019e-19
71618.0,2.343319959155413e-17
71619.0,3.488040841482238e-17
71620.0,5.011869489240255e-17
71621.0,1.566652056573654e-17
71622.0,-7.485476483766165e-18
71623.0,1.2142536849430917e-17
71624.0,-8.675239557815918e-18
71625.0,1.708899822654496e-17
71626.0,-5.3609613361331904e-17
71627.0,1.9686831789796018e-17
71628.0,4.420357907861367e-17
71629.0,1.0466095511831693e-17
71630.0,2.5143200338949277e-17
71631.0,4.735313272881272e-17
71632.0,-3.76288050940561e-18
71633.0,2.693144850491307e-17
71634.0,-6.075344147336662e-18
71635.0,-1.8261069125678414e-17
71636.0,-1.9605013289287443e-17
71637.0,6.719172326461299e-18
71638.0,7.870282537260163e-18
71639.0,1.7366528228718485e-17
71640.0,2.5022494423004006e-17
71641.0,2.977397333392466e-17
71642.0,9.374509720566627e-18
71643.0,-4.617698945075158e-17
71644.0,2.9408446732207926e-17
71645.0,-3.330587141354588e-17
71646.0,-5.7735722613745776e-18
71647.0,-2.5847547491404727e-17
71648.0,-4.041609443820324e-18
71649.0,-9.044037659250647e-18
71650.0,1.2405296477413418e-17
71651.0,-3.655455169345186e-18
71652.0,-2.80560820614501e-17
71653.0,-2.2699803075247134e-17
71654.0,1.1395918081615192e-19
71655.0,2.6303099883606775e-17
71656.0,-1.0606079935977613e-17
71657.0,1.9213594735777223e-17
71658.0,4.528530317035688e-17
71659.0,-1.6006420380622916e-17
71660.0,4.5736613766989233e-17
71661.0,2.939975849937803e-17
71662.0,-1.4944188088685577e-17
71663.0,-1.0421712349999818e-17
71664.0,-9.395101509226485e-18
71665.0,4.017791531719765e-17
71666.0,9.146767916354162e-18
71667.0,3.821021644641623e-17
71668.0,2.6756211148521488e-17
71669.0,4.7916422580322946e-17
71670.0,1.6156547800688866e-17
71671.0,4.69974448970374e-18
71672.0,5.386312651964054e-17
71673.0,-2.5778011096293316e-17
71674.0,2.2877741970391817e-17
71675.0,-1.0621436271228186e-17
71676.0,-2.4286801177643532e-17
71677.0,3.399007401877787e-17
71678.0,3.9656864182667524e-17
71679.0,5.0104866905381075e-17
71680.0,-2.3532866045569342e-17
71681.0,3.540446229192765e-18
71682.0,2.1035685402937056e-17
71683.0,6.478408824171562e-17
71684.0,-3.909656831649705e-18
71685.0,2.8132264271978155e-17
71686.0,-2.1999772806079043e-17
71687.0,8.69546483059552e-18
71688.0,2.8485205048756845e-18
71689.0,-1.4156367316067194e-17
71690.0,-9.500695199610485e-18
71691.0,-5.619824036302237e-18
71692.0,4.086850441418518e-17
71693.0,-2.3313475166470793e-17
71694.0,2.3283857530732053e-17
71695.0,4.480866641604448e-17
71696.0,-6.547719529567538e-17
71697.0,2.0266409532704108e-17
71698.0,5.5395459241967824e-17
71699.0,8.757829191495023e-18
71700.0,-2.582603670850399e-19
71701.0,-4.808398890663934e-17
71702.0,2.4290433390576623e-17
71703.0,-4.180856228893834e-17
71704.0,4.7437942865193684e-17
71705.0,6.43978368141689e-18
71706.0,1.2394841583002507e-17
71707.0,3.8802215699382715e-18
71708.0,-2.886674373484082e-17
71709.0,1.821868968071552e-18
71710.0,2.473609762123503e-17
71711.0,4.8164433393435973e-17
71712.0,2.467790530310088e-17
71713.0,-4.6856113000630645e-17
71714.0,8.079900371274596e-18
71715.0,6.8843817200688225e-18
71716.0,7.695444476056062e-17
71717.0,1.3487337775860878e-17
71718.0,-4.0149695729139613e-17
71719.0,4.590133961828364e-17
71720.0,1.9681579729468355e-18
71721.0,-2.727113608182893e-17
71722.0,1.1076902894131076e-17
71723.0,2.5710804261996264e-18
71724.0,1.9999561675082352e-17
71725.0,-2.558528154964964e-17
71726.0,2.853420925510779e-17
71727.0,-3.508314077874359e-17
71728.0,8.795174978493608e-18
71729.0,1.2558174183202558e-17
71730.0,-9.128946959118982e-19
71731.0,1.3640943958616951e-17
71732.0,4.342049838547918e-17
71733.0,3.0095204535332416e-17
71734.0,3.1375789228387407e-17
71735.0,4.317750829689438e-17
71736.0,-2.6466242264832534e-17
71737.0,-1.542973716434391e-17
71738.0,1.6997040364726655e-17
71739.0,-1.6244143224123848e-17
71740.0,-5.482625208789045e-18
71741.0,1.518398465458163e-17
71742.0,-6.95778313653727e-18
71743.0,4.0038114687606385e-17
71744.0,2.910139142063441e-17
71745.0,1.1954191966723802e-17
71746.0,-3.4978337519195994e-17
71747.0,8.028739124086844e-18
71748.0,2.2845092736689968e-17
71749.0,4.206547194175269e-17
71750.0,8.61171725554403e-18
71751.0,1.7303823844868922e-17
71752.0,-3.4858976743619494e-17
71753.0,-3.7472059093521075e-17
71754.0,4.0461507939323696e-17
71755.0,-6.098217406156824e-17
71756.0,-4.783899589864697e-17
71757.0,-8.773223345608333e-19
71758.0,1.3760887353454896e-17
71759.0,-2.692946392493224e-17
71760.0,-2.129241591693374e-17
71761.0,1.1410690915668406e-17
71762.0,-2.7642089910417868e-17
71763.0,-2.435108917572413e-17
71764.0,-3.3025494621358202e-18
71765.0,-2.6479540454915352e-17
71766.0,-7.197789145077298e-18
71767.0,-3.7480181961494856e-17
71768.0,1.9409621813851137e-17
71769.0,-1.3841903705236416e-17
71770.0,2.064424213943348e-17
71771.0,4.213549386849034e-18
71772.0,3.6840973253943575e-17
71773.0,-5.057660310031472e-17
71774.0,4.2213050815085494e-17
71775.0,-1.3408597269662722e-17
71776.0,-4.239308629264418e-17
71777.0,2.5404176663668228e-17
71778.0,-1.2030001084015874e-17
71779.0,1.2107105049800878e-17
71780.0,7.682746018829524e-17
71781.0,5.920156971460484e-17
71782.0,-6.657720480255096e-18
71783.0,4.064691230830258e-17
71784.0,7.054451335013714e-17
71785.0,-5.350894069129547e-18
71786.0,-2.08792460801806e-17
71787.0,6.181380885031559e-17
71788.0,1.9789286011218053e-17
71789.0,-1.8958795108357126e-17
71790.0,5.010561595274776e-17
71791.0,6.681073055268404e-17
71792.0,3.078400130381201e-17
71793.0,-1.3778135623398913e-17
71794.0,-1.266488786784864e-17
71795.0,-1.9641043342030125e-17
71796.0,-4.2712322883817675e-17
71797.0,3.634764627638389e-17
71798.0,-2.7999803242901866e-18
71799.0,3.6152585764214964e-17
71800.0,-2.1143191861055708e-17
71801.0,-6.842319257684349e-20
71802.0,3.3286044126219905e-17
71803.0,-3.2321799835975512e-18
71804.0,-7.33671865431685e-18
71805.0,-6.600875705931332e-19
71806.0,1.4828044984580407e-17
71807.0,-3.687868024747331e-17
71808.0,-3.6924998239654625e-17
71809.0,9.576014514577728e-18
71810.0,-6.233698341921214e-17
71811.0,7.358293782696869e-17
71812.0,-4.087719093701391e-17
71813.0,1.6246850935517456e-17
71814.0,2.96157638579202e-17
71815.0,1.8138015093483038e-17
71816.0,2.847188799826221e-17
71817.0,-1.0300860179597708e-17
71818.0,-2.1365730352268664e-17
71819.0,-2.715663805406743e-17
71820.0,5.03354388959443e-17
71821.0,-3.446609105535901e-17
71822.0,3.18209103689989e-17
71823.0,-9.836756755823198e-18
71824.0,-1.2369772886754154e-17
71825.0,4.1809028885130983e-17
71826.0,-9.237694419029023e-18
71827.0,-4.9141198084204786e-18
71828.0,1.6605016604361422e-17
71829.0,4.161883025167134e-17
71830.0,3.169305882760813e-17
71831.0,2.825575377365033e-17
71832.0,3.308773612043876e-17
71833.0,9.724048729316174e-18
71834.0,3.260622480605571e-17
71835.0,3.005107034673499e-17
71836.0,1.7514451342971553e-17
71837.0,8.807186697164982e-17
71838.0,-3.583532375075322e-17
71839.0,1.2040854935488873e-17
71840.0,2.6179363798275728e-17
71841.0,3.049066058972539e-17
71842.0,-1.943337568339086e-17
71843.0,3.1685096692540144e-17
71844.0,-2.955561387384737e-17
71845.0,1.6309681665647892e-17
71846.0,5.725827233489104e-19
71847.0,4.884633159330184e-17
71848.0,-1.6814167739469048e-17
71849.0,-6.655892822869488e-18
71850.0,2.8691116413383336e-17
71851.0,2.9112411456848717e-18
71852.0,3.487399631745325e-18
71853.0,4.408072321859245e-17
71854.0,-9.044744636204636e-18
71855.0,-1.1842694381528092e-17
71856.0,2.1731633468368488e-18
71857.0,3.5773198900500237e-17
71858.0,3.213028612847829e-17
71859.0,-9.205643229201644e-18
71860.0,-4.283393496956396e-17
71861.0,1.4127126024966818e-17
71862.0,3.2443859097927665e-18
71863.0,2.3006519595179508e-17
71864.0,-3.746793722499755e-18
71865.0,-1.3010540929099159e-18
71866.0,8.078507491494342e-18
71867.0,1.2279219476832641e-17
71868.0,-1.1103549889817836e-18
71869.0,8.216035601282351e-18
71870.0,-2.402994007503657e-17
71871.0,1.0059612692560747e-17
71872.0,-2.4726125570899535e-17
71873.0,-2.926580465101147e-17
71874.0,-5.166962046352796e-18
71875.0,9.651171402832054e-19
71876.0,5.302211943864306e-17
71877.0,-1.6891188097632878e-17
71878.0,1.4539751043329733e-17
71879.0,4.8353602075475574e-17
71880.0,3.938833396514022e-17
71881.0,-1.7356651261416252e-17
71882.0,-4.839998998602376e-18
71883.0,-1.1547958170148009e-17
71884.0,2.8591181236304576e-17
71885.0,-6.0657630648183495e-18
71886.0,4.823571287032044e-17
71887.0,3.8094758101686596e-17
71888.0,-2.7543173588123007e-17
71889.0,7.294796572269704e-17
71890.0,2.849309689252789e-17
71891.0,-4.4077295155076415e-17
71892.0,6.021407192345364e-17
71893.0,1.6935509335578456e-17
71894.0,-1.0476955090089503e-17
71895.0,6.326116693736508e-17
71896.0,1.1817327022498383e-17
71897.0,-9.066943689158527e-19
71898.0,-5.124501513649131e-18
71899.0,6.937353805258379e-18
71900.0,4.6275585510203396e-18
71901.0,-3.251819876722177e-17
71902.0,-1.1363453932408614e-17
71903.0,-2.406816958861054e-17
71904.0,-3.4004840636558364e-18
71905.0,1.0517370983133935e-17
71906.0,5.1237761097888486e-17
71907.0,2.2798776987627382e-17
71908.0,-7.737094463471311e-18
71909.0,-6.016904846300456e-19
71910.0,-1.5576225026440156e-17
71911.0,-1.768902344714756e-17
71912.0,5.2105638231844005e-18
71913.0,-2.6534596413367714e-17
71914.0,5.157244134315404e-17
71915.0,-5.220725628495031e-18
71916.0,-1.6164124250398194e-17
71917.0,3.7429565305018274e-17
71918.0,1.201398156918442e-17
71919.0,3.3965018443880304e-17
71920.0,-8.295295963953905e-18
71921.0,-1.9967287038271422e-17
71922.0,-2.995695179363123e-17
71923.0,2.2614310860090697e-17
71924.0,5.172451112224032e-18
71925.0,5.85280823084473e-17
71926.0,1.4699429914024738e-17
71927.0,2.6391743069598412e-17
71928.0,-1.941577555906678e-17
71929.0,-3.258051424569518e-17
71930.0,3.6338400169302573e-17
71931.0,1.1944491293007032e-17
71932.0,1.3903752855620392e-17
71933.0,3.389555769855049e-17
71934.0,-2.0602930970348067e-17
71935.0,-7.166379141787402e-19
71936.0,3.3524064737814624e-18
71937.0,2.689545715725067e-17
71938.0,7.336862307124719e-18
71939.0,-1.5524097931234915e-17
71940.0,-3.374165466315151e-17
71941.0,2.6372709971173312e-17
71942.0,1.0082465324802137e-17
71943.0,-6.616630610364209e-17
71944.0,4.517462342191878e-17
71945.0,4.8896594248159906e-17
71946.0,-3.508142729678034e-17
71947.0,-1.1632620975801471e-18
71948.0,2.0006173902666065e-17
71949.0,3.079214280490367e-17
71950.0,-2.7905986728374844e-17
71951.0,1.3645000057529907e-17
71952.0,3.0666974685974543e-18
71953.0,-2.577714497574721e-17
71954.0,4.9801976928329966e-17
71955.0,-1.0255848311292354e-17
71956.0,5.213312206140289e-17
71957.0,1.786089222440697e-17
71958.0,4.496237924562797e-17
71959.0,-4.811113778902116e-17
71960.0,-1.9848146672580916e-17
71961.0,-2.2162783280458864e-18
71962.0,-5.796863201816477e-18
71963.0,-2.1592032965423288e-17
71964.0,4.982832029430289e-17
71965.0,-4.215406154575133e-17
71966.0,4.769204843381683e-18
71967.0,4.691231641751646e-17
71968.0,-4.522130586740168e-17
71969.0,5.75061079229344e-17
71970.0,-5.5835433468573986e-18
71971.0,1.1545197302546494e-17
71972.0,2.3922107482589352e-17
71973.0,1.7203547437655796e-17
71974.0,-3.7876130653089684e-17
71975.0,-3.976743965660015e-18
71976.0,4.9952345937066114e-17
71977.0,2.6225205138801713e-17
71978.0,3.200084952747626e-17
71979.0,3.338887161394423e-17
71980.0,4.091030690749664e-17
71981.0,-1.0174480163796953e-17
71982.0,1.0981631348956585e-17
71983.0,-2.9271940799101783e-18
71984.0,3.6134896164044983e-17
71985.0,3.5778570735330645e-17
71986.0,-5.5425809077194905e-18
71987.0,2.5809245314268852e-18
71988.0,1.656405299788516e-17
71989.0,4.884109214308681e-17
71990.0,1.5878361044861671e-18
71991.0,-9.864695369537781e-18
71992.0,2.018935428435402e-17
71993.0,1.246231924843994e-17
71994.0,4.582173821030814e-17
71995.0,1.2569418428277785e-17
71996.0,-9.388460730500294e-18
71997.0,4.676028196929041e-17
71998.0,5.851883078480509e-17
71999.0,1.68610918186883e-17
72000.0,2.5918301880605333e-17
72001.0,-2.0305229752219923e-17
72002.0,7.572751697469104e-18
72003.0,4.8084044271650176e-17
72004.0,-6.608413083964283e-17
72005.0,-9.777565059699793e-18
72006.0,4.73292996417588e-17
72007.0,-1.7738037201440622e-17
72008.0,-2.491031917110882e-17
72009.0,-2.1124484590132136e-17
72010.0,-5.392539424187789e-17
72011.0,9.10925836195915e-18
72012.0,1.397922276866056e-17
72013.0,4.762420470883186e-17
72014.0,3.5082591758024845e-18
72015.0,-3.569206668497557e-17
72016.0,-5.750747694906395e-18
72017.0,-3.8858328812223965e-17
72018.0,-3.750653979121286e-17
72019.0,1.4495378670398494e-17
72020.0,-2.876930744688305e-17
72021.0,5.5014282537741066e-18
72022.0,-5.630261732245335e-18
72023.0,1.676953773523387e-17
72024.0,-6.33722279319367e-17
72025.0,4.4253963161031714e-17
72026.0,1.3950753422350475e-17
72027.0,-8.819648293288584e-18
72028.0,1.1533062958925518e-17
72029.0,-2.3659244331802922e-17
72030.0,-2.3232184074042944e-17
72031.0,4.337937994050381e-17
72032.0,-1.829042857775715e-17
72033.0,-2.845063815888334e-17
72034.0,1.4515163344346862e-17
72035.0,-2.7579547213741025e-17
72036.0,-8.314453441886423e-18
72037.0,9.481003404839279e-18
72038.0,3.702039144746604e-17
72039.0,3.8536980696606915e-17
72040.0,2.7534416978366115e-17
72041.0,4.267187053617807e-17
72042.0,-3.5236970843013424e-18
72043.0,-4.5498791313128485e-17
72044.0,6.61424344018992e-17
72045.0,-1.565522646164549e-17
72046.0,7.509010278548848e-18
72047.0,-5.1795450902638526e-18
72048.0,-8.025696468906676e-18
72049.0,-8.274425593624763e-18
72050.0,5.9195846320480166e-18
72051.0,1.1095529358532339e-17
72052.0,-3.286191965693451e-17
72053.0,-2.1690063763148664e-17
72054.0,3.4411920179175543e-17
72055.0,1.498411600214522e-17
72056.0,-7.418514738099632e-19
72057.0,7.496366506658086e-18
72058.0,-3.6859214452315434e-17
72059.0,-1.7426774595607106e-18
72060.0,2.7292020557635912e-17
72061.0,2.0507099760758352e-17
72062.0,-1.1359528298389695e-17
72063.0,6.237315294497153e-17
72064.0,-1.785644246167977e-17
72065.0,1.5742427144500528e-17
72066.0,-2.2038963618200915e-17
72067.0,3.2929239572969816e-17
72068.0,1.4989385846913097e-17
72069.0,3.0212019195944705e-17
72070.0,7.109805611856825e-19
72071.0,-5.122093204698956e-18
72072.0,-2.4143480123478883e-17
72073.0,-1.1200622228433687e-17
72074.0,9.46157336106576e-19
72075.0,2.0376670953122693e-17
72076.0,1.2547893386973788e-17
72077.0,-2.6866788267048595e-17
72078.0,-8.780313458579596e-18
